Photon Energy / eV,3s,3p,4s,3d,4p,5s,4d,5p,6s,5d,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
13.196225066643855,,,,,,,,,0.06554579891316606,8.873349352304281,,,,,,,,
13.213846129588878,,,,,,,,,0.06573120645996189,8.86289646006039,,,,,,,,
13.23149072213102,,,,,,,,,0.0659171384638393,8.852455881425707,,,,,,,,
13.249158875689616,,,,,,,,,0.0661035964083153,8.84202760189467,,,,,,,,
13.266850621725933,,,,,,,,,0.066290581781103,8.831611606978825,,,,,,,,
13.28456599174327,,,,,,,,,0.06647809607412405,8.821207882206775,,,,,,,,
13.302305017286987,,,,,,,,,0.06666614078352014,8.810816413124167,,,,,,,,
13.320067729944563,,,,,,,,,0.06685471740966505,8.800437185293676,,,,,,,,
13.337854161345662,,,,,,,,,0.06704382745717664,8.790070184294995,,,,,,,,
13.35566434316218,,,,,,,,,0.06723347243492885,8.779715395724791,,,,,,,,
13.373498307108303,,,,,,,,,0.06742365385606369,8.769372805196705,,,,,,,,
13.39135608494057,,,,,,,,,0.0676143732380034,8.759042398341325,,,,,,,,
13.409237708457923,,,,,,,,,0.06780563210246252,8.748724160806168,,,,,,,,
13.42714320950176,,,,,,,,,0.0679974319754599,8.73841807825565,,,,,,,,
13.445072619956013,,,,,,,,,0.06818977438733122,8.72812413637108,,,,,,,,
13.463025971747165,,,,,,,,,0.06838266087274068,8.717842320850643,,,,,,,,
13.481003296844346,,,,,,,,,0.06857609297069378,8.70757261740936,,,,,,,,
13.499004627259376,,,,,,,,,0.06877007222454928,8.69731501177908,,,,,,,,
13.517029995046817,,,,,,,,,0.06896460018203161,8.687069489708469,,,,,,,,
13.535079432304032,,,,,,,,,0.06915967839524317,8.67683603696297,,,,,,,,
13.553152971171249,,,,,,,,,0.0693553084206768,8.666614639324802,,,,,,,,
13.571250643831608,,,,,,,,,0.06955149181922811,8.656405282592932,,,,,,,,
13.589372482511225,,,,,,,,,0.06974823015620799,8.646207952583055,,,,,,,,
13.60751851947925,,,,,,,,,0.06994552500135504,8.63602263512757,,,,,,,,
13.62568878704792,,,,,,,,,0.07014337792884819,8.625849316075579,,,,,,,,
13.643883317572621,,,,,,,,,0.07034179051731917,8.61568798129284,,,,,,,,
13.662102143451941,,,,,,,,,0.07054076434986517,8.605538616661766,,,,,,,,
13.680345297127738,,,,,,,,,0.07074030101406152,8.5954012080814,,,,,,,,
13.698612811085171,,,,,,,,,0.07094040210197397,8.585275741467406,,,,,,,,
13.716904717852795,,,,,,,,,0.07114106921017202,8.575162202752024,,,,,,,,
13.735221050002595,,,,,,,,,0.07134230393974125,8.565060577884072,,,,,,,,
13.75356184015005,,,,,,,,,0.07154410789629616,8.554970852828927,,,,,,,,
13.771927120954192,,,,,,,,,0.07174648268999302,8.544893013568489,,,,,,,,
13.790316925117658,,,,,,,,,0.07194942993554271,8.534827046101174,,,,,,,,
13.80873128538676,,,,,,,,,0.07215295125222358,8.524772936441899,,,,,,,,
13.827170234551529,,,,,,,,,0.0723570482638944,8.514730670622047,,,,,,,,
13.845633805445788,,,,,,,,,0.0725617225990073,8.504700234689457,,,,,,,,
13.8641220309472,,,,,,,,,0.07276697589062076,8.494681614708412,,,,,,,,
