Photon Energy / eV,4s,4p,5s,4d,5p,6s,4f,5d,6p,7s,6d,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
13.213846129588878,,,,,,,,,,0.04753474410296788,8.549352716691041,,,,,,,
13.23149072213102,,,,,,,,,,0.047692454206802244,8.533230824450523,,,,,,,
13.249158875689616,,,,,,,,,,0.04785068755899574,8.517139333974674,,,,,,,
13.266850621725933,,,,,,,,,,0.04800944589557431,8.501078187933555,,,,,,,
13.28456599174327,,,,,,,,,,0.048168730958323754,8.485047329105319,,,,,,,
13.302305017286987,,,,,,,,,,0.0483285444948088,8.469046700376028,,,,,,,
13.320067729944563,,,,,,,,,,0.04848888825839209,8.45307624473945,,,,,,,
13.337854161345662,,,,,,,,,,0.04864976400825369,8.437135905296852,,,,,,,
13.35566434316218,,,,,,,,,,0.0488111735094101,8.421225625256792,,,,,,,
13.373498307108303,,,,,,,,,,0.0489731185327339,8.40534534793493,,,,,,,
13.39135608494057,,,,,,,,,,0.04913560085497295,8.389495016753811,,,,,,,
13.409237708457923,,,,,,,,,,0.04929862225877005,8.373674575242678,,,,,,,
13.42714320950176,,,,,,,,,,0.04946218453268236,8.357883967037257,,,,,,,
13.445072619956013,,,,,,,,,,0.04962628947120121,8.342123135879557,,,,,,,
13.463025971747165,,,,,,,,,,0.049790938874771415,8.326392025617702,,,,,,,
13.481003296844346,,,,,,,,,,0.049956134549811564,8.310690580205673,,,,,,,
13.499004627259376,,,,,,,,,,0.05012187830873339,8.295018743703151,,,,,,,
13.517029995046817,,,,,,,,,,0.050288171969961916,8.279376460275312,,,,,,,
13.535079432304032,,,,,,,,,,0.05045501735795522,8.263763674192614,,,,,,,
13.553152971171249,,,,,,,,,,0.050622416303224615,8.248180329830609,,,,,,,
13.571250643831608,,,,,,,,,,0.05079037064235462,8.232626371669744,,,,,,,
13.589372482511225,,,,,,,,,,0.05095888221802313,8.217101744295162,,,,,,,
13.60751851947925,,,,,,,,,,0.05112795287902172,8.201606392396501,,,,,,,
13.62568878704792,,,,,,,,,,0.051297584480275764,8.186140260767706,,,,,,,
13.643883317572621,,,,,,,,,,0.05146777888286499,8.170703294306819,,,,,,,
13.662102143451941,,,,,,,,,,0.05163853795404368,8.155295438015793,,,,,,,
13.680345297127738,,,,,,,,,,0.05180986356726142,8.139916637000292,,,,,,,
13.698612811085171,,,,,,,,,,0.05198175760218328,8.12456683646951,,,,,,,
13.716904717852795,,,,,,,,,,0.05215422194471079,8.109245981735944,,,,,,,
13.735221050002595,,,,,,,,,,0.05232725848700254,8.093954018215225,,,,,,,
13.75356184015005,,,,,,,,,,0.05250086912749482,8.078690891425918,,,,,,,
13.771927120954192,,,,,,,,,,0.05267505577092251,8.063456546989324,,,,,,,
13.790316925117658,,,,,,,,,,0.05284982032834009,8.048250930629283,,,,,,,
13.80873128538676,,,,,,,,,,0.053025164717142394,8.033073988172,,,,,,,
13.827170234551529,,,,,,,,,,0.05320109086108586,8.017925665545823,,,,,,,
13.845633805445788,,,,,,,,,,0.05337760069030945,8.002805908781074,,,,,,,
13.8641220309472,,,,,,,,,,0.053554696141356016,7.987714664009847,,,,,,,
13.882634943977331,,,,,,,,,,0.05373237915719332,7.972651877465814,,,,,,,
