Photon Energy / eV,2s,2p,3s,3p,4s,3d,4p,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18
17.11820877808344,,,,,,,8.5256119939777,,,,,,,,,,,
17.141066908561005,,,,,,,8.483506996885485,,,,,,,,,,,
17.163955561748956,,,,,,,8.441609941555267,,,,,,,,,,,
17.18687477840461,,,,,,,8.399919801035871,,,,,,,,,,,
17.20982459933969,,,,,,,8.358435553447864,,,,,,,,,,,
17.23280506542043,,,,,,,8.317156181958524,,,,,,,,,,,
17.255816217567617,,,,,,,8.276080674756901,,,,,,,,,,,
17.278858096756696,,,,,,,8.235208025029033,,,,,,,,,,,
17.301930744017827,,,,,,,8.19453723093323,,,,,,,,,,,
17.32503420043594,,,,,,,8.154067295575606,,,,,,,,,,,
17.348168507150838,,,,,,,8.11379722698552,,,,,,,,,,,
17.37133370535726,,,,,,,8.073726038091355,,,,,,,,,,,
17.394529836304955,,,,,,,8.033852746696285,,,,,,,,,,,
17.41775694129874,,,,,,,7.994176375454214,,,,,,,,,,,
17.44101506169861,,,,,,,7.954695951845807,,,,,,,,,,,
17.464304238919762,,,,,,,7.915410508154666,,,,,,,,,,,
17.487624514432714,,,,,,,7.8763190814436035,,,,,,,,,,,
17.51097592976335,,,,,,,7.8374207135310385,,,,,,,,,,,
17.53435852649301,,,,,,,7.798714450967507,,,,,,,,,,,
17.557772346258552,,,,,,,7.760199345012305,,,,,,,,,,,
17.58121743075244,,,,,,,7.721874451610217,,,,,,,,,,,
17.604693821722808,,,,,,,7.683738831368377,,,,,,,,,,,
17.628201560973526,,,,,,,7.6457915495332855,,,,,,,,,,,
17.6517406903643,,,,,,,7.608031675967826,,,,,,,,,,,
17.67531125181072,,,,,,,7.570458285128508,,,,,,,,,,,
17.698913287284356,,,,,,,7.53307045604278,,,,,,,,,,,
17.72254683881282,,,,,,,7.495867272286449,,,,,,,,,,,
17.746211948479846,,,,,,,7.45884782196122,,,,,,,,,,,
17.76990865842535,,,,,,,7.4220111976723375,,,,,,,,,,,
17.79363701084554,,,,,,,7.385356496506354,,,,,,,,,,,
17.817397047992944,,,,,,,7.348882820008992,,,,,,,,,,,
17.841188812176537,,,,,,,7.312589274163126,,,,,,,,,,,
17.865012345761762,,,,,,,7.276474969366862,,,,,,,,,,,
17.888867691170656,,,,,,,7.240539020411739,,,,,,,,,,,
17.9127548908819,,,,,,,7.204780546461016,,,,,,,,,,,
17.93667398743087,,,,,,,7.169198671028136,,,,,,,,,,,
17.960625023409772,,,,,,,7.133792521955157,,,,,,,,,,,
17.984608041467673,,,,,,,7.098561231391437,,,,,,,,,,,
18.008623084310596,,,,,,,7.063503935772334,,,,,,,,,,,
18.032670194701577,,,,,,,7.028619775798056,,,,,,,,,,,
18.056749415460768,,,,,,,6.993907896412587,,,,,,,,,,,
18.08086078946549,,,,,,,6.959367446782734,,,,,,,,,,,
18.105004359650323,,,,,,,6.924997580277265,,,,,,,,,,,
18.129180169007178,,,,,,,6.890797454446165,,,,,,,,,,,
18.15338826058537,,,,,,,6.856766230999984,,,,,,,,,,,
18.17762867749171,,,,,,,6.822903075789274,,,,,,,,,,,
18.201901462890532,,,,,,,6.78920715878421,,,,,,,,,,,
18.22620666000388,,,,,,,6.7556776540541,,,,,,,,,,,
18.25054431211143,,,,,,,6.7223137397473245,,,,,,,,,,,
18.274914462550704,,,,,,,6.68911459807105,,,,,,,,,,,
18.29931715471708,,,,,,,6.656079415271243,,,,,,,,,,,
18.323752432063877,,,,,,,6.623207381612721,,,,,,,,,,,
18.348220338102447,,,,,,,6.590497691359291,,,,,,,,,,,
18.372720916402226,,,,,,,6.557949542754012,,,,,,,,,,,
18.39725421059085,,,,,,,6.525562137999539,,,,,,,,,,,
18.4218202643542,,,,,,,6.493334683238566,,,,,,,,,,,
18.446419121436488,,,,,,,6.461266388534366,,,,,,,,,,,
18.471050825640347,,,,,,,6.429356467851436,,,,,,,,,,,
18.495715420826905,,,,,,,6.397604139036212,,,,,,,,,,,
18.520412950915816,,,,,,,6.36600862379796,,,,,,,,,,,
18.54514345988546,,,,,,,6.334569147689561,,,,,,,,,,,
18.569906991772857,,,,,,,6.303284940088712,,,,,,,,,,,
18.594703590673884,,,,,,,6.272155234178883,,,,,,,,,,,
18.619533300743285,,,,,,,6.2411792669306,,,,,,,,,,,
18.64439616619476,,,,,,,6.210356279082721,,,,,,,,,,,
18.669292231301053,,,,,,,6.17968551512383,,,,,,,,,,,
18.694221540394025,,,,,,,6.14916622327371,,,,,,,,,,,
18.719184137864733,,,,,,,6.118797655464927,,,,,,,,,,,
18.74418006816351,,,,,,,6.0885790673244875,,,,,,,,,,,
18.769209375800042,,,,,,,6.058509718155595,,,,,,,,,,,
18.794272105343456,,,,,,,6.028588870919492,,,,,,,,,,,
18.819368301422394,,,,,,,5.998815792217386,,,,,,,,,,,
18.844498008725054,,,,,,,5.969189752272527,,,,,,,,,,,
18.86966127199938,,,,,,,5.939710024912199,,,,,,,,,,,
18.894858136053,,,,,,,5.910375887550074,,,,,,,,,,,
18.920088645753403,,,,,,,5.881186621168379,,,,,,,,,,,
18.945352846027994,,,,,,,5.852141510300329,,,,,,,,,,,
18.97065078186416,,,,,,,5.823239843012575,,,,,,,,,,,
18.99598249830936,,,,,,,5.79448091088776,,,,,,,,,,,
19.021348040471214,,,,,,,5.76586400900715,,,,,,,,,,,
19.04674745351757,,,,,,,5.737388435933353,,,,,,,,,,,
19.072180782676583,,,,,,,5.709053493693133,,,,,,,,,,,
19.097648073236822,,,,,,,5.680858487760289,,,,,,,,,,,
19.123149370547285,,,,,,,5.652802727038678,,,,,,,,,,,
19.148684720017595,,,,,,,5.6248855238451645,,,,,,,,,,,
19.174254167117944,,,,,,,5.597106193892919,,,,,,,,,,,
19.199857757379274,,,,,,,5.569464056274511,,,,,,,,,,,
19.225495536393325,,,,,,,5.5419584334452905,,,,,,,,,,,
19.251167549812706,,,,,,,5.514588651206758,,,,,,,,,,,
19.27687384335099,,,,,,,5.487354038690047,,,,,,,,,,,
19.3026144627828,,,,,,,5.46025392833947,,,,,,,,,,,
19.328389453943867,,,,,,,5.433287655896168,,,,,,,,,,,
19.354198862731142,,,,,,,5.406454560381819,,,,,,,,,,,
19.380042735102847,,,,,,,5.379753984082446,,,,,,,,,,,
